user_name,user_app_rating,user_review_date,company_comment_date,comment,company_answer_check
심도령,5,2016년 2월 18일,no_answer,광장히 큰 도움이 되었어요.,no_answer
Runa RR,1,2016년 2월 17일,2016년 2월 23일,제가 그 연봉을 받고 다녔는데 신뢰성이 없다고 자꾸 거절당하네요 결국 삭제했습니다. 잡플래닛이 신뢰성 없다고 반려했다고 해서 거짓리뷰를 작성할 순없으니까요^^,answer
신종민,1,2016년 2월 17일,2016년 2월 18일,QA를 어떻게 하길래? 업데이트 유도 팝업창에서 닫기 누르니까 애플 앱스토어 홈피로 연결이되네요 제 폰은 갤노트엣지인데... 솔직히 이거 릴리즈 전에 기본 테스트 항목 아닌가요?  ㅡㅡ;;,answer
김윤식,3,2016년 2월 16일,2016년 2월 16일,안드로이든데 ios업데이트화면으로 넘어가네요,answer
ㅊㅇㅎ,5,2016년 2월 16일,2016년 2월 16일,"감사한 마음으로 잘 사용하고 있습니다. 그런데 하나 추가되었으면 하는 기능이 있어서 이렇게 후기 작성합니다. 연봉은 그렇다 치더라도 리뷰,면접에 대항 후기는 최근등록순으로 정렬해서 볼 수 있도록 해주셨으면 합니다. 한번씩 관심기업을 검색해보는데 총 후기 갯수가 바뀌어 새로운 후기가 추가되었다는 점은 알겠는데 게시일 순으로 조회할 수가 없어 새로운 후기를 찾기가 어렵습니다ㅜㅜ 다음번 업데이트시 고려 부탁드립니다~ 좋은 앱 감사합니다^^",answer
문현숙,5,2016년 2월 15일,no_answer,생생한 기업정보를 볼수있어서 좋아요,no_answer
주원이,5,2016년 2월 15일,no_answer,왜 설치가 되요?,no_answer
이효성,5,2016년 2월 14일,2016년 2월 15일,이전버전 잘사용하다가 업데이트하라고 해서 하려니 안됩니다 삭제하고 재설치하려니 78퍼에서 더이상진행이안되네요 lg gpro2입니다 해결됬습니다!!!,answer
권오영,2,2016년 2월 14일,2016년 2월 15일,회사 장점이없어서 안쓰고 저와같이 불행한일을 겪는분이없었음해서 장문의 단점을 남겼더니 장점없다고 거절..또다시 리뷰남길 엄두가 안나네요 승인받을래면 대체 어느장단에 맞춰쓰라는건가요??  그회사입맛인가..암튼 실망입니다,answer
Richard Sun,3,2016년 2월 12일,2016년 2월 15일,기업 정보 입력 후 등록 대기 기간이 왜 이리 긴 건지요? 5일 전에 입력한 정보가 아직도 대기라고 나오네요.,answer
이선호,5,2016년 2월 12일,2016년 2월 12일,궁금한 게 있는데 면접 경험이 없으면 면접 리뷰를 작성하지 못하니 타 면접 리뷰도 읽을 수 없는 건가요?,answer
seonghui Moon,1,2016년 2월 11일,2016년 2월 23일,3개월 무료열람권얻을려고 정보도 다 입력했는데 오류만뜨고 계속 안된다고하네요,answer
Ho Yi,1,2016년 2월 10일,2016년 2월 11일,Ehhh....negativity is virtue here. Why do you think those ppl work there?,answer
YG LEE,1,2016년 2월 10일,2016년 2월 11일,실명제도입해여그냥...믿기가넘어려움,answer
HAEIL JO,4,2016년 2월 7일,2016년 2월 11일,광고인지.. 아니면 정말 정본지는 모르겠지만 화면배치가 너무 난잡해진 기분입니다. 광고라도 이해는 갑니다만 좀 깔끔해졌으면 좋겠습니다. 나름 좋은 정보 많이 얻으며 잘쓰고 있습니다~,answer
Richard Kim,1,2016년 2월 6일,2016년 2월 11일,이앱을믿지마세요,answer
Kayla Ko,1,2016년 2월 4일,2016년 2월 5일,"머리 커졌다는 건지 뭔지 몰라도 정말 사람이 먼저인 기업이 되길 위한 바람에서 기업 리뷰 또는 면접 후기를 쓰면 반영을 제대로 해주기 바랍니다. 한국의 glassdoor가 되주기를 바랬건만 이건 기업의 앞잡이 노릇만 하는격 한국은 멀었네요 ㅎ 또 밑에 사람처럼 내가 욕을 썼네 어쨌네 이런 토나 달겠죠 제가 그분 성함을 썼나요? 정말 이익을 위한 기업을 위한 부분이 아니라면 그럼 제가 쓴부분에서 오해 소지 부분만 바꾸겠다 허락받고 올리는 부분을 저한테 허락을 받으시고 삭제 후 올리시던지 그런 차선책을 간구해보시길 바랍니다. 이건 뭐 이런 억지가 다 있는지 믿음이 안가서 ㅎㅎㅎ어디 계속 해보세요 취업생들  재직,구직자들 만만하게 보면 어떻게 될지 함 두고 봅시다 ㅎ",answer
윤선호,4,2016년 2월 4일,no_answer,업데이트 및 광고홍보,no_answer
Chris Park,3,2016년 2월 3일,2016년 2월 5일,작성한 리뷰 삭제 원합니다.,answer
maro s,1,2016년 2월 3일,2016년 2월 3일,기업에 대한 솔직한 평을 쓰면 절대 등록이 안됨 최대한 좋게 써야 등록해줌 어떤 평이 정확한 평인지 구분하기 힘듦 이런앱에 의존하지 않는게 현명함,answer
진용박,2,2016년 2월 3일,2016년 2월 3일,업뎃하고 기존 정보들이 안보임 짜증남.,answer
Byengsup Ahn,4,2016년 2월 1일,2016년 2월 1일,같은 이름이 많아서 상단에 검색된 회사에 리뷰를 했는데 나중에 보니 다른회사네요. 저만 그런게 아니라 거기에 입력된 내용이 다 그런 것 같아요. 데이터를 전부 옮겼으면 하는데 어떻게 해야 할까요?,answer
정한준,3,2016년 1월 29일,2016년 2월 1일,페이스북 이미 승인 되었다고 뜹니다,answer
손세현,3,2016년 1월 28일,2016년 2월 1일,업데이트 전에 그 친구 3명 추천? 해서 기업리뷰 열람권 겨우겨우 얻었었는데 업데이트 되니 다시 열람권을 얻으라네요.. 그럼 제가 애써 친구3명섭외한건 그냥 물거품 되는건가요?,answer
이종민,1,2016년 1월 27일,2016년 1월 27일,느낀 그대로 썼는데 같이 근무했던 동료는 물론이고 저도 리뷰 거절이라니 ㅋㅋㅋ전혀 믿음 안가는 어플,answer
정다혜,3,2016년 1월 25일,2016년 1월 26일,난 면접 본적 없어서 후기 못쓰는데 면접 준비할려고 후기 보고싶은데 내 후기 안써서 못봄 겁나 서럽네,answer
GW Park,3,2016년 1월 24일,2016년 1월 26일,정말 5개 줘도 손색 없지만 회사에 아직 지원하지 않아서 면접을 안해봤기 때문에 여러 회사의 다양한 면접 후기를 볼 수없어 아쉽네요 혹시 해주실 수 있나요.....?,answer
김현수,1,2016년 1월 22일,2016년 2월 1일,20번은 깔았다지웠다하네,answer
YONGJUN RYU,1,2016년 1월 20일,2016년 2월 1일,"페이스북에 실린 광고 카피가 너무 불쾌하네요. ""친구가 말한 연봉이 거짓이었다. 하도 진지하게 말해서 진짜인줄 알았는데..."" 어쩌라는건가요? 이젠 하다하다 친구 뒷조사라도 하라는건지?",answer
초보탈출,1,2016년 1월 18일,2016년 1월 19일,"얼마나 믿을 수 있는 정보일런지? 쓰면 밷고 달면 삼키는 것이 사람인지라 본인 취양에 따라 달라질 수 있는 평가정보를 여과없이 보여주는 것이 옳은 일인지 모르겠네요.. 최근들어 중소기업은 인력 구하기 힘들다고 하던데 이런 쓸데 없는 정보 노출로 왜곡된 선입견을 가진 구직자를 대상으로 중소기업은 더더욱 사람구하기가 힘들겠네요. 중소기업은 대기업이 아닙니다..  기업정보 공유도 좋지만, 중소기업 인력난을 부축이는 영양가 없는 서비스는 보류하심이 어떨런지요???",answer
soo ppark,3,2016년 1월 18일,no_answer,어느정도의 공신력이 있는지는 모르겠지만.. 그래도 취준생에게 도움이 되겠죠~,no_answer
최수빈,3,2016년 1월 16일,2016년 1월 18일,실행이 안되네요ㅠ,answer
Angela N,5,2016년 1월 14일,no_answer,좋은 정보공유 공간.,no_answer
곽성규,1,2016년 1월 12일,2016년 1월 12일,이런 댓글 이런거만보고 필요한 일에 대한건 아무것도 도움이 안되는 앱 처음가입 할때 그딴건 왜한건지 취지가 않맞네,answer
병민김,1,2016년 1월 7일,2016년 1월 11일,동물사육사 동물조련사는왜없죠?,answer
younghun Kim,5,2016년 1월 6일,no_answer,많은 정보얻고 갑니다,no_answer
남승진,5,2016년 1월 5일,no_answer,좋다,no_answer
전명석,5,2016년 1월 4일,no_answer,취준생분들 꼭 참고하시길,no_answer
김민지님,5,2015년 12월 30일,no_answer,최고의 어플입니다.,no_answer
Minyong Lee,5,2015년 12월 23일,no_answer,독보적 엎을,no_answer
중화요리스시,3,2015년 12월 20일,2015년 12월 22일,철도 관련해서 어떻게 보나요?,answer
안태경,1,2015년 12월 17일,2015년 12월 18일,업뎃하는데 사진보기권한이 왜 필요하냐?,answer
최민성,5,2015년 12월 17일,no_answer,굿,no_answer
김규린,3,2015년 12월 13일,2015년 12월 15일,.,answer
조원희,3,2015년 12월 12일,2015년 12월 15일,비서과는 왜산업군 목록에 없죠,answer
DJ Luxury,4,2015년 12월 11일,no_answer,볼거리가 좀 더 풍성해졌으면 하는 느낌이지만 여러 직장인들의 솔직담백한 의견을 엿볼 수 있다는 점이 매력 ㅇㅅㅇ,no_answer
SU Han,5,2015년 12월 9일,no_answer,여러 기업들에 대한 개인적 시선이 취업에 도움이 되는듯!,no_answer
최근홍,4,2015년 12월 7일,2015년 12월 8일,아파트 건설원청 지경직,answer
Yaekyum Lee,1,2015년 12월 7일,2015년 12월 8일,투명해서좋긴한데 직원 백명이면거쳐간 인원이 300은 될텐데.. 열댓명의 리뷰로 별점을 메기는 어처구니없는 사이트. 정보는 유익한데 평가는 신뢰하기 너무 어렵네요,answer
이연우,3,2015년 12월 7일,2015년 12월 8일,개인적으로 유용하게 사용하고 있지만 기업리뷰를 가려서 승인하는 것에 대해 매우 실망이 큽니다. 하다못해 미승인된 리뷰를 작성한 사용자들에게 승인이 안된 이유정도에 대한 기준이라도 알린다면 모를까 이 정도면 이 어플이 면접전 혹은 입사전 그 기업을 미리 알고픈 사용자들을 위한 어플인지 기업홍보용 어플인지 초심을 잃은건 아닐까 자주 사용하는 유저로써 배신감마저 드네요. 어플의 인터페이스나 기능만을 확장하는게 아니라 운영면에도 신경써주셨음 하는 바람입니다. 발전하는 모습 기대하고 또 바래봅니다~!!^^,answer
jihyeon lee,2,2015년 12월 4일,2015년 12월 7일,보안코드를 sms로 받고 입력하려고하면 자꾸(한 열번해봤네요..) 보안코드입력창은 없어지고 이메일 및 비번 누르는 창으로 돌아가니.. 로그인하다 성질나서 앱 다시 지웁니다ㅜㅜ,answer
JoonSeok Kim,5,2015년 12월 3일,no_answer,도움많이받고있어요 앞으로가  더 기대됨,no_answer
Me Love,1,2015년 12월 2일,2015년 12월 2일,로그인이안되서 이용을 못합니다.,answer
tak doggu,5,2015년 12월 2일,no_answer,회사정보를 많이알수있어서 좋은것같습니다,no_answer
Brian Bae,5,2015년 12월 2일,no_answer,회사정보 파악에 아주 도움 됩니다,no_answer
HM Ma,2,2015년 12월 2일,2015년 12월 2일,근무여부 확인안됨. 누구나 거짓말로 쓸수있음. 연봉은 다녔던 회사들 보니 말도 안 됨. 한마디로 참고만 하고.. 신뢰도는 낮음,answer
David S,3,2015년 12월 1일,2015년 12월 2일,관심분야 다 등록해서 열람권 받으려고 하니 페이지를 찾을수없다고 나오네요,answer
miji lee,1,2015년 12월 1일,2015년 12월 2일,기업정보.연봉.면접후기 다썼는데 기업정보만 승인이 두번째안되고있는데요? 기업이좋은점도있지만 나쁜점도 있을텐데 그걸 다 정보공유차원에서 적는건데 그걸막으면 이앱은 필요가없는거아닌가요? 욕을적은것도아닌데 참 어플이상하게 관리하시네.,answer
오경일,1,2015년 12월 1일,2015년 12월 1일,여기서 안넘어갑니다.,answer
이상원,1,2015년 12월 1일,2015년 12월 1일,3번째 선택하는거 산업군에서 선택지도 안나오고 안넘어 갑니다 어떻게 하라는건가요?,answer
임수정지우,1,2015년 12월 1일,2015년 12월 1일,세번째질문에서 선택도안나오고 다음버튼도 활성화되질않으니 뭘더해볼수가없네요,answer
Jesok Jang,5,2015년 12월 1일,no_answer,설치후 설정에서 권한을 다 열어주니 동작합니다.,no_answer
고승현,1,2015년 11월 30일,2015년 12월 1일,실행이 안되네요...,answer
J Park,1,2015년 11월 30일,no_answer,세번째질문에서 항목이 안떠서 페이지를 넘길수가없네요,no_answer
김민선,1,2015년 11월 30일,2015년 12월 1일,다음으로안넘어가요,answer
Zaewoo C,2,2015년 11월 30일,no_answer,설치만 되고 실행이 안되네요,no_answer
hyoungsik ahn,5,2015년 11월 26일,no_answer,자기 정보 오픈하고 각 회사 정보공유하고 좋은 어플입니다.무료라 더 좋구요,no_answer
구구글,1,2015년 11월 23일,2015년 11월 23일,이거믿지마세요1%도믿지마셈,answer
윤국진,5,2015년 11월 19일,no_answer,파평윤  나라국 보배진 ~하늘나라 보배 ♡♡♡,no_answer
고남규,1,2015년 11월 17일,2015년 11월 23일,"돈들여서 박람회 갔다오고, 현직자 만나서 정보듣고, 지원했다 떨어지고 이런 경험 적어놓으면 막 거부하고 그러네?! 떨어진놈거는 필요도 없냐! X같아서 탈퇴하려니까 탈퇴는 PC로 하라네? 뭐 이딴 개같은 경우가 다 있어 내가 작성한 글은 몇개 안되지만 다 지워 주시고, 모바일에서도 탈퇴가능하게 바꿔주시죠?",answer
이동한,5,2015년 11월 13일,2015년 11월 16일,마음대로 편집 안하시면 좋을거 같아요,answer
이원일,4,2015년 11월 13일,no_answer,굿,no_answer
yoo -K,5,2015년 11월 13일,no_answer,굿굿,no_answer
박재원,4,2015년 11월 12일,2015년 11월 16일,임시열람권 얻고 한번 열람하니 그다음부터 안보이네요 임시열람권을 다시 획득하려니 페이지 오류뜨고,answer
김윤덕,5,2015년 11월 12일,no_answer,취업준비할 때 정말 많은 도움이 되었습니다. 채용공고 모바일에서도 볼 수 있었음 좋겠습니다.,no_answer
Old-man House Korea,4,2015년 11월 12일,no_answer,"전, 현직자들의 생생한 목소리를 들을 수 있는 유용한 앱.  100% 신뢰할 수 없지만 구직시 확실히 도움이 되었음.",no_answer
남신홍철,3,2015년 11월 12일,no_answer,참고하세요,no_answer
crystal,4,2015년 11월 12일,no_answer,면접후기가 가장 실질적인 도움이 많이돼요 기업정보를 알수있는것도 참 좋습니다,no_answer
bapi,5,2015년 11월 12일,no_answer,이 앱 없었다고 생각하니 끔찍.. 실제 다니던 직원들이 남기는 솔직한 평가. 연봉. 거기다 면접후기까지..,no_answer
절묘호사,5,2015년 11월 11일,no_answer,쓰다보면 그 진가를 알 수 있음,no_answer
h j,4,2015년 11월 11일,2015년 11월 11일,어떤 미션 완료해서 연봉정보 볼 수 있었는데 업뎃 후에 연봉이 안보이네요..??,answer
Hwan Jo,5,2015년 11월 11일,no_answer,다른 구인구직 사이트에서는 얻을 수 없는 정보들이 많아 애용하고 있습니다. 그리고 업데이트 하고 나니 속도가 빨라져서 만족.,no_answer
팔재,5,2015년 11월 10일,no_answer,보기쉽게 잘 만들어져있어서 한눈에 들어오네용^0^,no_answer
에태,1,2015년 11월 9일,2015년 11월 9일,앱을삭제해도다시설치가되어있어요,answer
Daniel Kwon,1,2015년 11월 8일,2015년 11월 9일,여러모로 도움이 되는건 사실이지만 그 도움을 받기위한 정보열람이 너무 느린편이라 답답한 나머지 금방 꺼버리게 되네요,answer
Seunghyuck Kim,4,2015년 11월 8일,2015년 11월 9일,친구들 4명 가입했는데 리뷰가 안뜨네요 원래 시간이 좀 걸리나요? 내정보. 에서도 4명 가입했다고 나오고 3명 가입했으니 다 볼수있다고 이메일도 왔는데요 ㅜ,answer
아이러니,5,2015년 11월 8일,no_answer,저말고도 많겠죠?,no_answer
shinyu kim,1,2015년 11월 7일,2015년 11월 9일,너무느려요 답답하네 평점 조작알바라도 둔건지 뭔지 4점인게 신기하네여 개발자를 바꾸던지 하세요 솔직히 1점도 아깝습니다,answer
Yunseo Lee,1,2015년 11월 7일,2015년 11월 9일,마음대로 등록거부하고 내부에서 골라서 등록하는 리뷰를 믿으라는 건가요?? 이럴거면 기업평가란을 없애세요,answer
김취,1,2015년 11월 7일,2015년 11월 9일,삭제안됨 찐짜이거 별1나도주기악갑다찐짜노답제작자,answer
정민,1,2015년 11월 6일,2015년 11월 6일,제가 핸드폰에서 게임을 다운받고있는데 보니까 갑자기 이게 깔려있는거에요 그리고 오늘 아침보니까 이상한게 또 3개가 깔려있었어요 그것도 삭제가 안되고여...,answer
키가좋아스,1,2015년 11월 6일,2015년 11월 6일,ㅎㅎㅎ 뭐지,answer
Wl Sr,1,2015년 11월 5일,2015년 11월 6일,노답이네 별점 조작이나하다니,answer
서방왕,1,2015년 11월 4일,2015년 11월 6일,우와~~별점올릴라고작업마니도했네ㅋ표시좀덜나게하든가ㅋ  아님말구요^^,answer
Chan Lee,1,2015년 11월 3일,2015년 11월 6일,아니... 무슨 텍스트 불러오는데 속도가 이렇게 느려요? 무한 로딩이라니..    어플이 너무 무거운거 아닌가요?9,answer
no name,2,2015년 11월 2일,2015년 11월 6일,계속 핸드폰에 설치하라고 뜨네요.광고 좀 줄입시다.네?아니 한두번이 아니라 다른 어플 할때 갑자기 나와서 설치하라고 하니까 누가 합니까?,answer
Lupin K,3,2015년 10월 22일,2015년 10월 23일,서버에 투자를 안 하는디 앱 구동하는게 너무 느림. 고성능을 요구하는 그래픽도 아니고 텍스트 로딩하는데 무슨 그렇게 오래걸리고 회사 검색을 위한 키보드 활성화도 오래걸리고 답답함 by Galaxy 6 edge + user....,answer
대블리,4,2015년 10월 18일,2015년 10월 21일,친구 3명 가입한것도 확인했는데 리뷰가 안보여요..,answer
Jeongnam Lee,4,2015년 10월 15일,2015년 10월 21일,안녕하세여 취준생인데 기업 리뷰를 친구 3명 초대 안하고 그냥 다 볼 수 잇는 방법이 없나여 ???,answer
Stephen Kang,5,2015년 10월 14일,no_answer,앱이 좀더 빠릿한 느낌입니다. 이상없이 잘 구동되요!,no_answer
전근우,5,2015년 10월 14일,2015년 10월 21일,학교메일이 있어야된다고 하셨는데 졸업하고 학교메일이 없는사람은 어떻게 취업준비생 서비스를 받을수있나요?,answer
오리,5,2015년 10월 12일,2015년 10월 12일,"다좋은데 로그인이.. 밑에분처럼 로그인하려니까 가입된 이메일이라고 나오네요. 이메일, 비번치고 이메일로 로그인하기 를 누르는데 자동으로 회원가입창으로 넘어가는것같아요. 가입할때뜨는 동의 창으로 넘어가거든요 뭐가문제일까요.",answer
yg R,1,2015년 10월 10일,2015년 10월 12일,제가 직업정보를 보고 싶어서 가입했는데 후기를 쓰지않으면 못본다고 하는데 아직 고등학생이라 후기들이 없는데 그럼 아예 못보는건가요??,answer
ㄱㄷㅎ,4,2015년 10월 9일,2015년 10월 12일,회원가입에서 페이스북으로 이용을 눌렀는데 페이스북 이메일 정보 접근 권한 허용해 주세요..라는데 혹시 권한까지 경로를 알 수 있을까요..,answer
yong kim,1,2015년 10월 9일,2015년 10월 12일,아니 로그인하는데 이미 존재하는 메일이라는건 뮈여 개짱나네ㅋㅋㅋㅋㅋㅋ 회원가입이아니라 로그인한다고 로그인좀 시켜줘,answer
이강현,5,2015년 10월 8일,no_answer,좋은 앱,no_answer
오랜지레몬속,1,2015년 10월 6일,2015년 10월 7일,별하나도 아깝네요 회사의 주영업수단보다 회사 부서별로 궁금한게 취준생아닌가요?롯데마트라치면 판매만하는게아니라 개발팀도있고 회계팀도있을텐데. 그냥 분류자체가 하나도안되어있어서 얻는정보가 없는듯함.,answer
룰루랄라,2,2015년 10월 5일,2015년 10월 6일,이메일로 회원가입해서 다시 로그인하려니 이용정보약관에 동의하라는 창이 떠서 동의했는데 이미 가입한 이메일이라고 뜹니다. 서비스이용은 못하고 있어요. 왜그런거죠?,answer
이현욱,1,2015년 10월 5일,2015년 10월 6일,매일매일 계산만 하네요,answer
Sun Hong Kim,5,2015년 10월 5일,no_answer,좋습니다  사업자번호도 있었으며 더 굿,no_answer
박정원,2,2015년 10월 4일,2015년 10월 6일,후기를 보려면 본인도 후기를 작성해야 하네요 회사경험이 없어서 공유할만한 후기를 작성할수 없는데요.  볼수있는 다른 방법은 무엇이 있나요?,answer
DongHo An,5,2015년 10월 3일,2015년 10월 6일,왜안돼ㅠ,answer
남현기,2,2015년 10월 2일,2015년 10월 6일,공유하여 추천했는데도 리뷰를 볼 수 없다고 나오네요... 저만 그런건가요 ㅜㅜ,answer
김다운,5,2015년 10월 2일,no_answer,실질적으로 기업에 대한 상세한 정보를 다른 어떤 곳보다 최고라고 생각합니다.,no_answer
김홍태,5,2015년 10월 2일,no_answer,기업정보와 평가등등 구직자및직장인에게 꼭 필요한어플,no_answer
HE YOO,1,2015년 10월 2일,2015년 10월 2일,저희동네에 동명회사가 두개인데 그중하나 리뷰한게 다른회사걸로 올라갔습니다 ㅡㅡ 이거 어케 수정하죠.,answer
이대진,5,2015년 10월 1일,no_answer,굿,no_answer
ali KIM,3,2015년 10월 1일,2015년 10월 2일,피씨 팔로잉기능이 안되네요;; we are sorry 어쩌구뜨면서 안나와요. 힘들게 팔로잉 다해놨는데 목록보지도 못하네여ㅜ,answer
유랑,3,2015년 9월 30일,2015년 10월 2일,"연봉에 연도정보가 들어가있나요? 누구는 작년 정보, 누구는 올해 정보를 올리면 정보의 신뢰도가 많이 떨어질 것 같은데요. 평균연봉 산정방법도 문제가 있어보여요. 단순히 제시된 액수를 n으로 나누지 말고 지능적인 계산법이 필요할 것 같네요.",answer
이PD_요고어때,5,2015년 9월 28일,2015년 9월 29일,잡플래닛에 취직하고싶습니다. 왜 잡플래닛은 후기가 없는걸까요,answer
홍상우,3,2015년 9월 25일,2015년 9월 29일,인터넷으로 쓰다가 좋아서 앱설치했는데 이메일 로그인 하려니깐 '이미존재하는 이메일입니다.' 이 말만 뜨네요.. 회원가입누른것도아니고 로그인 누른건데.. 확인 및 오류수정 부탁드립니다.,answer
junho yu,5,2015년 9월 24일,no_answer,조아요 사람인에서도 없는정보를 알수잇네요,no_answer
H S,1,2015년 9월 22일,2015년 9월 29일,취준생이 무슨 면접후기를 쓰고 기업후기를 쓰나요? 취준생보라고 열어두ㅓ야하는건 아닌지??,answer
moriani moriania,3,2015년 9월 21일,2015년 9월 22일,산업군과 지역 두개 같이 선택해서 검색이 안되네요. 버그이면 문제 있는거고 의도적이면 UI 설계가 잘못된거겠죠. 구직 앱과 같은 세밀한 검색이 가능했으면 좋겠습니다.,answer
Sangryul Lee,1,2015년 9월 21일,2015년 9월 22일,리뷰쓰고 승인됐고 가입한 이메일로 로그인 눌렀는데 회원가입창이 뜨는건 뭐죠?? 정보만 빼먹겠다는 건가,answer
Google 사용자,1,2015년 9월 21일,2015년 9월 22일,앱이 전반적으로 느리고 잦은 오류들.. 알려진 기업외 회사에대해서는 아무런 내용도 없음. 후기를 작성하고싶어도 추천을해서 가입하면 작성가능한 강압적인 시스템 그래서 눈팅만...,answer
이정인,4,2015년 9월 21일,2015년 9월 22일,저는꼭문구회사에취직하고싶은데요...펜텔이라던지스테들러든지그냥문구회사요 그런데 정보가 많이없던데 이런 회사들도 부탁드릴게요ㅠㅠㅠㅠ,answer
장성섭,5,2015년 9월 20일,2015년 9월 21일,하지만.. 느리고 버그가 많아요..창이 잘안뜹니다.. 엑박같은게 걸린거같아요.,answer
Siri Don,5,2015년 9월 20일,2015년 9월 21일,좋은 앱인데 속도가 정말 느립니다...,answer
유동현,2,2015년 9월 18일,2015년 9월 21일,객관적인평가를 올려도 심사시 거절한다 그래서 다시 좀더 후하게?  그리고 다듬어서 올려도 심사거절. . 좋은말만 적어야 되는가? 기준이 뭘까? 이럴려면 어플 존재이유가없다.,answer
BRODY BYUN,3,2015년 9월 16일,no_answer,"면접도 안봤고, 직장이 있었던것도 아닌데 후기를 안쓰면 글을 못보네요..",no_answer
한승진,4,2015년 9월 16일,no_answer,보기좋음,no_answer
최철희,5,2015년 9월 16일,2015년 9월 11일,잘 보고 있습니다 다만.. 리뷰보기 정렬 순서가 날자별로 안되어 있어서 보기가 불편합니다. 평점순 또는 날자순 처럼 정렬 옵션이 있었으면 좋겠습니다.,answer
박상훈,1,2015년 9월 12일,2015년 9월 14일,설치중으로만 되고.하루종일 성치가 안되요~,answer
정ALSLEKF0820,2,2015년 9월 8일,2015년 9월 11일,앱만 누르면 계속 알수없는오류라고 뜨고 페이지가 넘어가지 않습니다. 정보를 얻고싶고 또 입력도하고싶은데 다운받고 한 이틀만 사용원활한후 그 다음부터는 이용할수가없네요..  지우고 다시깔아야하는건지..,answer
Chang Seong Kang,3,2015년 9월 3일,2015년 9월 3일,다녔던 회사들에 대한 리뷰를 몇개 작성했는데 다시 들어와서 기업정보를 볼때마다 리뷰를 작성해야 더 많은 리뷰를 볼 수 있다고 하는데...원래 이런건가요?,answer
박영민,5,2015년 9월 2일,no_answer,여러기업들의 숨겨진 연봉과 복지!!그리고 재직자들의 생생한 경험담까지 아주 좋습니다.,no_answer
Minho Lee,5,2015년 9월 1일,no_answer,잡플래닛 정말 필요한 정보와 조언을 필요한 시점에 정확한 정보를 주는 최고의 어플!!!,no_answer
Lee Julia,4,2015년 8월 31일,2015년 8월 31일,평소 많은 정보를 얻고 있는 사람입니다. 양질의 정보 감사합니다. 그런데 방금전부터 알 수 없는 오류가 생겼다고 하며 접속이 안되네요. 핸드폰 재부팅부터 재설치까지 다했는데도 작동이 안됩니다. 조언 부탁드립니다,answer
김혜영,3,2015년 8월 29일,2015년 8월 30일,산업군에 전기/전자 통신부분도 추가해 주셨으면 해요. 전자쪽이 제조화학쪽으로 묶여있던데 기업찾기가 너무어렵네요ㅠㅠ,answer
Google 사용자,5,2015년 8월 27일,no_answer,현재 취준생인데 도움도 정말 많이되고 보는 재미가 쏠쏠합니다 ㅋㅋ,no_answer
이시정,5,2015년 8월 26일,no_answer,ㅜㅜ감사합니다,no_answer
박대성,1,2015년 8월 25일,2015년 8월 26일,푸시를 하는데 사진 미디어파일 접근권한이 왜 필요한가요? 이미 기기ID는 전화 권한으로 얻어가지 않았나요? 다른 푸시오는 어플 찾아보니 전화권한도 필요없이 푸시 잘만 오는데 설명좀 해주세여,answer
권나현,5,2015년 8월 25일,no_answer,구직자로  기업리뷰건에 대해서 친구추천하라고 해서 3명의친구가 가입했습니다 그런데도 리뷰보기가 안되네요 ~ 빨리보고싶어요!! 수정해주세요,no_answer
A in24,5,2015년 8월 25일,no_answer,현실적인 리뷰가 선택에 큰 도움이 됨,no_answer
더불어사는세상,5,2015년 8월 21일,no_answer,정말 기다리고 기다리던 쏠루션을 이제야 접하다니 만시지탄입니다.,no_answer
이수현,4,2015년 8월 21일,2015년 8월 24일,툭하면 알수없는 오류 발생 이라고뜨면서 기업검색이나 기업보기가 안되는데 왜 그런건가요?,answer
JINEE LEE,3,2015년 8월 19일,no_answer,좋아요. 구인구직과 연결고리 없을까요. 회사의 추천서나 구직자 업무평가제도 도 있었으면...,no_answer
Clara Bang,1,2015년 8월 19일,2015년 8월 19일,페이스북 로그인하려고 이메일 쓰는 란 눌렀는데 자판 활성화가 안돼요. 이래서는 앱 사용도 못할듯ㅎㅎㅎㅎ 보통은 콘텐츠 구리고 겉만 번지르르한 앱이 많은데 잡플래닛처럼 콘텐츠가 좋은데 사용환경이 그걸 못따라가는 어플은 거의 처음인듯 해요. 개선 부탁드릴게요.,answer
남우현,5,2015년 8월 13일,no_answer,정보마나요,no_answer
Jake Park,2,2015년 8월 11일,2015년 8월 13일,최초 가입후 기업리뷰 작성하기를 누르면 기업명을 입력하는데 아무리 입력해도 입력이 안된 것으로 취급되고 '필수 입력 사항입니다' 라고 뜸 ㅎㅎ 기본적인 내용은 확인하고 출시하셔야 하는 것 아닌지.. 그런데 웃긴건 그러다가 어느순간 또 기업명 검색이 됨.,answer
이광호,1,2015년 8월 11일,2015년 8월 11일,통화기록 사진첩은 왜 봅니까,answer
오종학,5,2015년 8월 10일,no_answer,직장정보 공유,no_answer
Jaesung Kim,5,2015년 8월 10일,no_answer,정말 강추,no_answer
박광수,3,2015년 8월 10일,2015년 8월 11일,앱 업데이트시에 전화와 사진등은 왜 접근허용을 해야하는건가요? 어떤점이 필요해서인지 설명해 주세요,answer
전복자,5,2015년 8월 10일,no_answer,전복자,no_answer
